order_id,customer_id,courier_id,region,order_time,delivery_time,total_amount,customer_rating
628,45,48,Suburbs,2025-03-11 00:08:25,2025-03-11 00:30:25,52.02,4.0
629,55,20,Downtown,2025-03-31 18:04:56,2025-03-31 18:32:56,75.28,3.0
630,89,26,Westside,2025-03-17 01:59:08,2025-03-17 02:15:08,52.28,2.0
631,267,27,Suburbs,2025-04-07 09:31:17,2025-04-07 10:42:17,63.83,5.0
632,156,3,Uptown,2025-03-29 15:12:49,2025-03-29 15:52:49,76.39,5.0
633,207,39,Uptown,2025-03-28 19:12:14,2025-03-28 20:00:14,64.22,5.0
634,205,34,Downtown,2025-03-16 12:51:02,2025-03-16 13:55:02,39.71,1.0
635,139,30,Downtown,2025-03-24 10:28:33,2025-03-24 10:57:33,106.13,4.0
636,205,11,Uptown,2025-04-05 20:48:42,2025-04-05 21:37:42,109.52,4.0
637,238,22,Downtown,2025-03-28 23:50:11,2025-03-29 00:58:11,64.95,3.0
638,179,20,Suburbs,2025-03-19 10:43:38,2025-03-19 11:37:38,33.94,3.0
639,144,9,Eastside,2025-04-08 20:26:43,2025-04-08 21:48:43,83.28,
640,287,47,Downtown,2025-03-19 09:28:57,2025-03-19 10:56:57,107.29,
641,95,17,Downtown,2025-03-11 01:29:04,2025-03-11 02:42:04,69.93,5.0
642,209,38,Downtown,2025-04-05 03:16:49,2025-04-05 03:46:49,15.59,2.0
643,107,35,Westside,2025-03-20 22:53:16,2025-03-20 23:36:16,107.07,2.0
644,253,16,Eastside,2025-03-24 21:22:08,2025-03-24 22:23:08,53.5,
645,74,41,Uptown,2025-03-24 14:46:18,2025-03-24 15:46:18,31.54,5.0
646,13,3,Westside,2025-03-18 17:02:29,2025-03-18 17:21:29,73.69,
647,273,6,Eastside,2025-03-30 05:37:19,2025-03-30 06:45:19,75.4,2.0
648,248,45,Downtown,2025-03-20 05:49:12,2025-03-20 06:25:12,73.93,3.0
649,19,7,Suburbs,2025-03-19 12:34:21,2025-03-19 12:49:21,73.56,
650,113,49,Westside,2025-03-10 22:21:07,2025-03-10 23:40:07,113.02,4.0
651,41,1,Uptown,2025-04-03 00:44:46,2025-04-03 02:13:46,117.57,1.0
652,274,21,Suburbs,2025-03-24 18:11:54,2025-03-24 18:53:54,33.54,4.0
653,228,28,Eastside,2025-03-24 16:48:00,2025-03-24 17:16:00,112.41,3.0
654,254,1,Eastside,2025-03-20 18:38:03,2025-03-20 19:11:03,55.07,1.0
655,31,7,Westside,2025-04-04 12:52:36,2025-04-04 13:10:36,75.59,
656,111,22,Eastside,2025-04-09 13:00:43,2025-04-09 14:15:43,23.58,4.0
657,207,22,Uptown,2025-03-31 04:50:30,2025-03-31 06:15:30,40.13,1.0
658,270,15,Suburbs,2025-03-29 11:47:44,2025-03-29 13:01:44,53.23,1.0
659,218,33,Eastside,2025-03-15 13:41:01,2025-03-15 14:20:01,92.96,
660,211,9,Suburbs,2025-03-26 22:18:20,2025-03-26 23:45:20,28.12,
661,67,18,Suburbs,2025-03-28 01:32:47,2025-03-28 02:07:47,49.38,3.0
662,283,21,Suburbs,2025-03-30 18:57:05,2025-03-30 19:21:05,77.32,2.0
663,247,45,Westside,2025-04-05 19:37:59,2025-04-05 20:24:59,81.24,
664,19,17,Westside,2025-03-14 04:12:46,2025-03-14 05:08:46,60.03,3.0
665,61,13,Westside,2025-03-20 20:02:12,2025-03-20 20:52:12,54.52,4.0
666,60,10,Westside,2025-04-04 15:04:14,2025-04-04 15:54:14,67.53,2.0
667,175,50,Eastside,2025-03-31 02:56:29,2025-03-31 03:29:29,82.73,4.0
668,267,14,Downtown,2025-03-31 22:03:47,2025-03-31 23:30:47,98.89,4.0
669,191,3,Downtown,2025-03-13 05:20:16,2025-03-13 05:50:16,71.2,
670,232,27,Downtown,2025-03-31 04:37:53,2025-03-31 05:49:53,37.06,1.0
671,261,10,Downtown,2025-04-01 08:53:43,2025-04-01 09:48:43,38.14,4.0
672,290,40,Downtown,2025-03-12 19:39:01,2025-03-12 21:08:01,83.4,4.0
673,124,34,Uptown,2025-03-23 06:32:30,2025-03-23 06:59:30,106.9,
674,257,31,Westside,2025-03-10 13:17:09,2025-03-10 14:32:09,30.18,4.0
675,57,45,Eastside,2025-03-20 04:51:19,2025-03-20 06:11:19,43.31,
676,8,32,Downtown,2025-04-07 19:34:33,2025-04-07 20:59:33,66.69,5.0
677,77,30,Suburbs,2025-03-25 15:20:23,2025-03-25 16:22:23,53.42,1.0
678,25,17,Suburbs,2025-03-27 17:36:40,2025-03-27 18:09:40,113.51,
679,44,20,Downtown,2025-03-31 01:03:49,2025-03-31 01:37:49,91.13,3.0
680,60,44,Eastside,2025-04-09 11:21:35,2025-04-09 12:51:35,60.03,1.0
681,36,4,Suburbs,2025-03-14 02:35:27,2025-03-14 03:12:27,78.57,5.0
682,247,50,Westside,2025-03-24 06:05:35,2025-03-24 06:43:35,74.05,1.0
683,120,12,Suburbs,2025-03-22 11:17:03,2025-03-22 11:35:03,15.81,2.0
684,276,5,Downtown,2025-03-24 23:14:53,2025-03-25 00:03:53,78.22,2.0
685,96,46,Uptown,2025-04-04 11:45:20,2025-04-04 12:29:20,35.36,4.0
686,144,1,Eastside,2025-03-29 10:54:17,2025-03-29 11:09:17,110.47,3.0
687,30,10,Eastside,2025-04-06 12:26:54,2025-04-06 12:42:54,67.19,4.0
688,195,4,Eastside,2025-03-24 18:55:03,2025-03-24 19:44:03,85.39,3.0
689,205,21,Downtown,2025-03-30 01:47:03,2025-03-30 03:10:03,12.62,2.0
690,19,23,Eastside,2025-03-14 16:13:00,2025-03-14 17:39:00,108.38,2.0
691,285,37,Uptown,2025-03-19 03:47:35,2025-03-19 05:17:35,90.39,5.0
692,27,1,Uptown,2025-03-11 22:12:51,2025-03-11 22:51:51,70.25,5.0
693,150,29,Downtown,2025-03-14 18:35:14,2025-03-14 19:20:14,74.66,
694,254,48,Eastside,2025-03-21 22:36:13,2025-03-21 22:55:13,32.43,2.0
695,286,17,Suburbs,2025-03-31 08:33:41,2025-03-31 09:06:41,11.7,3.0
696,182,34,Downtown,2025-03-17 12:55:27,2025-03-17 13:14:27,80.86,3.0
697,270,46,Eastside,2025-03-24 19:01:51,2025-03-24 20:14:51,98.72,1.0
698,96,33,Uptown,2025-03-26 07:22:37,2025-03-26 08:13:37,19.04,2.0
699,17,37,Uptown,2025-03-27 16:56:56,2025-03-27 17:51:56,18.96,1.0
700,256,5,Downtown,2025-03-24 01:26:03,2025-03-24 02:40:03,32.18,3.0
701,155,22,Westside,2025-03-21 02:22:53,2025-03-21 03:15:53,69.14,4.0
702,296,17,Westside,2025-04-05 16:44:52,2025-04-05 17:18:52,97.46,1.0
703,218,7,Suburbs,2025-03-15 03:47:20,2025-03-15 05:01:20,66.97,3.0
704,268,49,Downtown,2025-03-22 11:59:57,2025-03-22 12:42:57,63.46,3.0
705,27,22,Eastside,2025-03-21 11:33:41,2025-03-21 12:18:41,11.95,1.0
706,72,16,Suburbs,2025-03-11 18:27:08,2025-03-11 19:57:08,105.22,2.0
707,154,39,Eastside,2025-03-15 13:08:16,2025-03-15 13:58:16,88.79,4.0
708,208,46,Westside,2025-03-18 09:02:55,2025-03-18 09:29:55,78.95,2.0
709,154,2,Eastside,2025-03-15 18:58:36,2025-03-15 19:58:36,108.31,
710,68,44,Westside,2025-03-11 12:29:39,2025-03-11 13:58:39,59.65,4.0
711,198,12,Suburbs,2025-03-23 21:52:34,2025-03-23 22:40:34,86.63,5.0
712,271,6,Suburbs,2025-04-05 07:00:48,2025-04-05 08:19:48,33.78,4.0
713,91,8,Westside,2025-03-31 02:34:56,2025-03-31 04:01:56,65.15,1.0
714,35,27,Suburbs,2025-03-30 13:18:51,2025-03-30 13:44:51,83.15,3.0
715,274,10,Uptown,2025-03-24 15:15:07,2025-03-24 16:35:07,11.13,4.0
716,106,20,Westside,2025-03-11 13:21:56,2025-03-11 14:09:56,88.56,2.0
717,197,16,Eastside,2025-03-17 21:25:41,2025-03-17 21:50:41,31.71,
718,141,43,Suburbs,2025-03-23 07:55:27,2025-03-23 08:37:27,88.48,
719,209,37,Suburbs,2025-03-15 03:36:28,2025-03-15 04:20:28,81.62,5.0
720,105,2,Downtown,2025-04-06 11:26:46,2025-04-06 12:52:46,37.57,1.0
721,179,28,Westside,2025-03-14 13:41:18,2025-03-14 14:53:18,63.57,
722,136,18,Downtown,2025-04-04 15:02:08,2025-04-04 15:35:08,14.16,1.0
723,100,42,Westside,2025-04-04 18:57:12,2025-04-04 20:20:12,89.83,3.0
724,254,27,Downtown,2025-03-11 16:06:27,2025-03-11 17:04:27,113.57,5.0
725,197,41,Downtown,2025-03-28 22:07:16,2025-03-28 23:08:16,38.03,1.0
726,69,38,Suburbs,2025-03-29 01:32:42,2025-03-29 02:00:42,15.61,4.0
727,84,30,Uptown,2025-04-03 16:12:19,2025-04-03 17:17:19,93.43,
728,294,47,Downtown,2025-03-29 16:06:06,2025-03-29 17:20:06,77.68,4.0
729,62,8,Suburbs,2025-03-20 20:01:07,2025-03-20 20:36:07,107.44,3.0
730,251,42,Downtown,2025-03-19 23:31:12,2025-03-19 23:57:12,84.91,3.0
731,148,18,Westside,2025-04-04 10:00:19,2025-04-04 11:02:19,73.9,
732,299,40,Uptown,2025-04-04 14:38:34,2025-04-04 15:24:34,84.82,5.0
733,104,29,Downtown,2025-03-13 02:17:10,2025-03-13 03:44:10,111.67,1.0
734,130,21,Uptown,2025-04-07 00:17:29,2025-04-07 01:25:29,75.12,2.0
735,160,42,Eastside,2025-04-07 00:14:36,2025-04-07 01:35:36,53.6,2.0
736,246,10,Eastside,2025-04-06 18:17:18,2025-04-06 18:38:18,83.13,4.0
737,29,49,Suburbs,2025-03-31 22:43:16,2025-04-01 00:10:16,67.83,4.0
738,104,21,Westside,2025-03-12 04:41:26,2025-03-12 06:01:26,35.88,3.0
739,136,3,Suburbs,2025-03-19 09:33:38,2025-03-19 11:00:38,44.99,1.0
740,107,49,Westside,2025-04-07 04:38:41,2025-04-07 05:30:41,77.62,4.0
741,298,8,Suburbs,2025-04-01 17:20:10,2025-04-01 18:28:10,28.79,5.0
742,123,18,Westside,2025-04-08 19:08:35,2025-04-08 20:16:35,29.49,4.0
743,242,45,Westside,2025-04-06 15:13:49,2025-04-06 15:50:49,94.84,3.0
744,212,43,Eastside,2025-03-19 12:07:54,2025-03-19 13:27:54,118.84,5.0
745,17,8,Westside,2025-03-16 07:37:51,2025-03-16 08:11:51,17.13,1.0
746,155,39,Uptown,2025-03-22 16:03:44,2025-03-22 17:22:44,90.44,3.0
747,175,48,Eastside,2025-03-24 01:35:16,2025-03-24 02:58:16,99.71,4.0
748,32,18,Uptown,2025-04-08 15:44:11,2025-04-08 16:05:11,119.73,4.0
749,83,50,Eastside,2025-04-08 16:05:46,2025-04-08 16:55:46,109.4,5.0
750,290,49,Westside,2025-03-20 04:15:52,2025-03-20 05:30:52,27.18,3.0
751,229,3,Suburbs,2025-03-22 05:13:14,2025-03-22 05:54:14,99.47,2.0
752,46,5,Suburbs,2025-04-04 20:36:50,2025-04-04 21:19:50,49.81,3.0
753,148,20,Westside,2025-03-25 19:39:32,2025-03-25 20:38:32,109.3,3.0
754,234,35,Eastside,2025-03-22 02:42:16,2025-03-22 03:04:16,91.26,5.0
755,41,3,Downtown,2025-03-26 14:11:59,2025-03-26 15:06:59,92.06,3.0
756,142,39,Downtown,2025-03-12 03:52:44,2025-03-12 04:07:44,40.23,1.0
757,6,34,Uptown,2025-04-08 03:17:38,2025-04-08 03:32:38,16.63,1.0
758,246,48,Suburbs,2025-03-18 12:22:43,2025-03-18 13:12:43,68.71,3.0
759,286,16,Suburbs,2025-03-16 01:03:42,2025-03-16 01:35:42,61.62,2.0
760,189,32,Downtown,2025-03-28 08:29:01,2025-03-28 08:52:01,113.18,3.0
761,106,21,Suburbs,2025-03-15 23:34:49,2025-03-16 00:36:49,39.08,3.0
762,205,21,Suburbs,2025-04-05 21:32:01,2025-04-05 22:07:01,16.73,3.0
763,78,38,Uptown,2025-03-17 03:44:22,2025-03-17 04:24:22,32.06,3.0
764,217,21,Uptown,2025-03-31 04:09:55,2025-03-31 04:58:55,112.23,1.0
765,185,20,Downtown,2025-03-12 06:34:30,2025-03-12 06:49:30,48.79,5.0
766,113,3,Uptown,2025-04-07 12:08:05,2025-04-07 12:48:05,96.99,4.0
767,240,50,Westside,2025-03-14 23:20:52,2025-03-14 23:37:52,73.09,
768,256,29,Suburbs,2025-04-02 18:18:44,2025-04-02 18:47:44,72.37,5.0
769,72,5,Westside,2025-03-19 07:34:34,2025-03-19 09:03:34,81.4,3.0
770,240,14,Downtown,2025-03-31 19:26:25,2025-03-31 20:41:25,114.93,
771,3,20,Westside,2025-04-01 20:57:21,2025-04-01 21:50:21,101.76,
772,143,17,Westside,2025-03-14 20:58:12,2025-03-14 22:02:12,74.98,
773,300,43,Uptown,2025-03-17 06:11:59,2025-03-17 07:26:59,76.29,5.0
774,88,12,Suburbs,2025-03-12 06:01:01,2025-03-12 06:19:01,60.71,1.0
775,61,15,Westside,2025-03-19 13:01:58,2025-03-19 13:42:58,18.75,3.0
776,101,37,Westside,2025-04-08 18:45:43,2025-04-08 19:17:43,103.08,
777,189,29,Westside,2025-04-01 22:51:59,2025-04-01 23:40:59,42.89,4.0
778,77,5,Uptown,2025-04-01 22:06:00,2025-04-01 22:52:00,86.84,5.0
779,141,2,Downtown,2025-04-06 11:28:26,2025-04-06 12:32:26,42.98,1.0
780,110,24,Suburbs,2025-03-31 07:26:44,2025-03-31 07:56:44,97.34,
781,143,39,Suburbs,2025-04-01 11:19:03,2025-04-01 12:18:03,69.62,2.0
782,1,22,Westside,2025-04-08 07:38:30,2025-04-08 09:08:30,41.38,3.0
783,107,8,Suburbs,2025-03-25 20:07:15,2025-03-25 20:40:15,112.66,1.0
784,49,39,Uptown,2025-03-22 23:12:06,2025-03-23 00:16:06,103.06,4.0
785,7,1,Westside,2025-03-24 18:54:40,2025-03-24 19:26:40,32.63,3.0
786,38,3,Suburbs,2025-03-11 15:25:57,2025-03-11 15:53:57,41.12,5.0
787,246,50,Downtown,2025-03-23 00:30:03,2025-03-23 01:37:03,91.82,5.0
788,178,41,Eastside,2025-04-08 16:25:44,2025-04-08 16:41:44,81.25,
789,53,11,Eastside,2025-03-26 22:28:59,2025-03-26 22:50:59,82.58,3.0
790,295,28,Westside,2025-04-02 05:33:39,2025-04-02 07:00:39,101.34,1.0
791,145,23,Downtown,2025-04-05 01:18:24,2025-04-05 02:44:24,47.01,2.0
792,87,6,Eastside,2025-03-17 17:25:21,2025-03-17 18:34:21,45.93,4.0
793,68,38,Suburbs,2025-03-14 07:13:20,2025-03-14 07:54:20,54.86,2.0
794,293,46,Downtown,2025-03-26 15:30:32,2025-03-26 16:31:32,46.0,5.0
795,69,37,Westside,2025-03-27 20:45:00,2025-03-27 21:19:00,119.46,5.0
796,288,48,Suburbs,2025-03-28 06:26:01,2025-03-28 07:11:01,62.74,5.0
797,55,39,Suburbs,2025-03-24 18:53:35,2025-03-24 19:24:35,116.97,
798,227,19,Uptown,2025-03-17 05:08:56,2025-03-17 06:20:56,69.36,
799,258,18,Eastside,2025-03-15 09:20:53,2025-03-15 10:16:53,88.94,1.0
800,16,9,Suburbs,2025-04-05 06:13:00,2025-04-05 07:22:00,41.59,2.0
801,234,7,Suburbs,2025-04-04 19:35:34,2025-04-04 20:07:34,41.9,4.0
802,239,4,Suburbs,2025-03-14 07:06:16,2025-03-14 07:54:16,100.42,1.0
803,211,48,Downtown,2025-03-24 22:56:21,2025-03-24 23:53:21,100.21,
804,288,44,Uptown,2025-03-25 13:27:47,2025-03-25 14:27:47,19.62,4.0
805,59,38,Downtown,2025-04-09 07:35:31,2025-04-09 09:01:31,50.32,3.0
806,287,46,Downtown,2025-03-14 22:37:55,2025-03-14 23:13:55,118.82,5.0
807,52,49,Downtown,2025-03-16 01:48:02,2025-03-16 02:32:02,115.73,
808,13,20,Downtown,2025-03-10 23:04:21,2025-03-10 23:56:21,86.1,
809,275,23,Westside,2025-03-22 19:53:56,2025-03-22 21:12:56,101.42,1.0
810,82,32,Downtown,2025-03-15 11:29:51,2025-03-15 12:54:51,95.62,2.0
811,88,26,Westside,2025-03-12 11:06:02,2025-03-12 11:56:02,49.41,3.0
812,105,5,Uptown,2025-03-22 20:03:42,2025-03-22 21:26:42,62.13,2.0
813,269,42,Eastside,2025-04-05 00:46:16,2025-04-05 01:57:16,40.32,4.0
814,181,19,Suburbs,2025-03-13 01:53:02,2025-03-13 02:38:02,107.25,
815,299,50,Eastside,2025-03-19 10:32:59,2025-03-19 10:56:59,90.72,1.0
816,33,35,Westside,2025-03-30 23:44:42,2025-03-31 00:12:42,98.52,4.0
817,13,26,Uptown,2025-03-11 06:22:31,2025-03-11 07:36:31,108.49,2.0
818,120,11,Suburbs,2025-03-11 08:16:36,2025-03-11 08:31:36,43.66,1.0
819,201,35,Westside,2025-03-21 10:02:51,2025-03-21 10:49:51,35.73,1.0
820,173,49,Uptown,2025-03-12 16:00:06,2025-03-12 16:41:06,75.98,
821,127,24,Westside,2025-03-29 10:42:48,2025-03-29 11:07:48,106.55,2.0
822,258,6,Downtown,2025-04-02 07:11:20,2025-04-02 08:27:20,83.68,
823,48,39,Downtown,2025-03-22 10:53:11,2025-03-22 11:43:11,98.29,5.0
824,76,31,Downtown,2025-04-02 22:47:25,2025-04-02 23:27:25,56.44,2.0
825,210,17,Eastside,2025-03-16 01:13:26,2025-03-16 02:38:26,50.42,4.0
826,277,22,Downtown,2025-03-24 14:59:51,2025-03-24 16:28:51,50.68,1.0
827,125,11,Westside,2025-03-11 20:54:07,2025-03-11 22:10:07,70.75,4.0
828,135,27,Westside,2025-03-31 21:05:20,2025-03-31 22:04:20,26.76,
829,117,47,Uptown,2025-03-20 18:41:46,2025-03-20 20:02:46,64.73,1.0
830,203,26,Downtown,2025-03-27 15:43:35,2025-03-27 16:16:35,101.55,1.0
831,86,2,Westside,2025-03-15 16:36:02,2025-03-15 17:20:02,73.38,2.0
832,244,10,Suburbs,2025-03-16 23:18:08,2025-03-17 00:34:08,96.31,1.0
833,212,14,Downtown,2025-03-26 23:59:59,2025-03-27 00:49:59,59.29,1.0
834,73,29,Downtown,2025-03-15 02:32:49,2025-03-15 03:51:49,111.29,1.0
835,12,48,Suburbs,2025-03-26 10:12:14,2025-03-26 10:53:14,86.3,4.0
836,9,35,Uptown,2025-04-08 16:14:50,2025-04-08 17:20:50,39.79,5.0
837,228,47,Westside,2025-03-12 01:24:08,2025-03-12 02:41:08,110.15,5.0
838,223,14,Suburbs,2025-03-24 09:04:47,2025-03-24 09:27:47,48.88,5.0
839,291,6,Downtown,2025-03-24 08:09:30,2025-03-24 09:06:30,76.42,3.0
840,16,38,Suburbs,2025-03-25 12:28:52,2025-03-25 12:56:52,114.26,3.0
841,257,40,Uptown,2025-04-02 03:15:53,2025-04-02 03:32:53,84.32,1.0
842,282,27,Eastside,2025-04-07 11:13:08,2025-04-07 12:03:08,70.8,4.0
843,279,48,Downtown,2025-04-03 20:07:21,2025-04-03 20:39:21,61.36,2.0
844,141,8,Uptown,2025-03-29 11:59:41,2025-03-29 12:59:41,96.75,5.0
845,105,47,Suburbs,2025-03-28 05:21:21,2025-03-28 05:57:21,30.96,4.0
846,115,33,Downtown,2025-04-08 12:57:08,2025-04-08 14:01:08,11.42,4.0
847,130,18,Downtown,2025-03-16 07:38:07,2025-03-16 08:29:07,87.43,5.0
848,234,18,Westside,2025-03-14 02:33:44,2025-03-14 02:49:44,40.49,4.0
849,258,41,Eastside,2025-04-06 15:05:39,2025-04-06 16:09:39,45.02,4.0
850,198,25,Westside,2025-03-21 11:22:19,2025-03-21 12:04:19,20.56,4.0
851,75,12,Downtown,2025-03-20 14:00:19,2025-03-20 15:03:19,66.33,2.0
852,41,20,Suburbs,2025-04-09 08:48:57,2025-04-09 09:04:57,71.81,
853,250,21,Downtown,2025-03-16 08:12:17,2025-03-16 08:30:17,108.25,1.0
854,292,22,Downtown,2025-04-05 17:35:41,2025-04-05 18:04:41,90.95,1.0
855,128,2,Suburbs,2025-03-22 03:24:56,2025-03-22 04:47:56,41.15,4.0
856,35,43,Suburbs,2025-03-30 23:15:05,2025-03-31 00:30:05,115.56,2.0
857,260,30,Eastside,2025-03-24 18:55:44,2025-03-24 19:19:44,72.53,
858,4,23,Suburbs,2025-03-12 16:21:41,2025-03-12 17:10:41,112.61,2.0
859,64,18,Downtown,2025-04-04 23:43:38,2025-04-05 00:53:38,45.73,5.0
860,78,42,Suburbs,2025-04-08 08:25:31,2025-04-08 09:46:31,34.54,2.0
861,116,16,Eastside,2025-04-02 03:31:18,2025-04-02 04:19:18,28.4,4.0
862,71,4,Eastside,2025-04-05 19:19:22,2025-04-05 20:35:22,43.98,4.0
863,270,39,Uptown,2025-03-17 15:36:17,2025-03-17 16:18:17,87.25,
864,50,36,Downtown,2025-04-08 12:18:07,2025-04-08 13:45:07,50.17,5.0
865,235,28,Westside,2025-03-20 21:13:45,2025-03-20 21:35:45,103.01,3.0
866,288,32,Downtown,2025-03-12 17:27:15,2025-03-12 17:46:15,89.41,1.0
867,90,40,Downtown,2025-03-16 05:02:59,2025-03-16 05:22:59,59.18,
868,242,30,Eastside,2025-03-27 14:00:06,2025-03-27 15:17:06,21.77,
869,292,29,Suburbs,2025-03-15 22:59:17,2025-03-15 23:40:17,104.6,5.0
870,60,13,Westside,2025-04-08 11:37:19,2025-04-08 12:30:19,25.38,5.0
871,88,39,Uptown,2025-03-19 08:20:17,2025-03-19 09:17:17,87.6,2.0
872,182,2,Suburbs,2025-03-14 07:14:39,2025-03-14 07:36:39,67.51,3.0
873,225,22,Downtown,2025-04-05 08:20:30,2025-04-05 09:20:30,80.04,2.0
874,120,38,Uptown,2025-03-19 11:08:50,2025-03-19 12:27:50,43.45,4.0
875,113,14,Downtown,2025-03-27 21:55:54,2025-03-27 23:25:54,81.89,2.0
876,151,44,Suburbs,2025-03-20 16:50:53,2025-03-20 17:26:53,90.13,1.0
877,186,36,Suburbs,2025-03-27 07:55:26,2025-03-27 08:25:26,103.84,1.0
878,33,29,Eastside,2025-03-29 17:57:23,2025-03-29 18:20:23,35.47,4.0
879,273,47,Downtown,2025-03-31 03:50:52,2025-03-31 04:45:52,13.75,4.0
880,176,24,Westside,2025-03-31 00:22:52,2025-03-31 01:46:52,47.9,5.0
881,259,23,Uptown,2025-03-22 12:20:00,2025-03-22 13:49:00,67.12,4.0
882,280,8,Uptown,2025-04-05 00:20:29,2025-04-05 01:11:29,68.11,
883,75,11,Westside,2025-03-19 16:04:10,2025-03-19 17:05:10,46.6,3.0
884,218,22,Westside,2025-04-07 03:56:49,2025-04-07 04:18:49,115.08,4.0
885,167,41,Uptown,2025-04-07 04:53:48,2025-04-07 06:04:48,74.2,1.0
886,138,25,Westside,2025-03-23 19:17:34,2025-03-23 20:26:34,15.96,2.0
887,15,18,Uptown,2025-04-01 03:12:59,2025-04-01 03:59:59,114.64,1.0
888,186,37,Downtown,2025-03-27 10:07:30,2025-03-27 10:52:30,40.24,
889,109,29,Suburbs,2025-03-26 09:16:26,2025-03-26 09:43:26,31.13,1.0
890,34,48,Uptown,2025-03-17 16:10:59,2025-03-17 17:27:59,98.73,5.0
891,240,12,Uptown,2025-04-04 03:13:13,2025-04-04 04:24:13,81.72,1.0
892,132,48,Uptown,2025-03-17 13:25:55,2025-03-17 14:12:55,32.38,
893,101,3,Downtown,2025-03-14 22:02:58,2025-03-14 23:17:58,45.34,1.0
894,91,32,Westside,2025-03-19 15:23:42,2025-03-19 16:41:42,22.26,3.0
895,119,47,Uptown,2025-03-19 21:26:20,2025-03-19 22:21:20,52.31,2.0
896,219,48,Eastside,2025-03-30 22:25:46,2025-03-30 23:31:46,39.51,2.0
897,78,42,Eastside,2025-04-09 02:40:03,2025-04-09 03:00:03,108.37,1.0
898,126,49,Uptown,2025-04-07 22:22:25,2025-04-07 23:14:25,94.06,4.0
899,109,34,Downtown,2025-04-02 01:34:38,2025-04-02 02:54:38,21.64,
900,31,35,Uptown,2025-03-22 18:46:48,2025-03-22 19:29:48,66.66,5.0
901,115,37,Westside,2025-04-06 10:12:13,2025-04-06 11:34:13,77.38,3.0
902,229,5,Eastside,2025-04-02 07:14:23,2025-04-02 08:09:23,99.46,2.0
903,191,1,Eastside,2025-04-03 10:16:28,2025-04-03 11:26:28,23.37,2.0
904,263,46,Eastside,2025-03-22 11:06:25,2025-03-22 11:34:25,33.62,
905,112,41,Suburbs,2025-03-14 06:32:14,2025-03-14 06:56:14,22.67,4.0
906,56,5,Eastside,2025-03-30 15:15:50,2025-03-30 15:44:50,104.54,4.0
907,271,48,Eastside,2025-03-25 03:30:40,2025-03-25 04:35:40,119.7,5.0
908,130,17,Eastside,2025-03-26 20:05:42,2025-03-26 20:56:42,29.01,3.0
909,126,2,Suburbs,2025-03-19 12:10:41,2025-03-19 13:38:41,73.03,5.0
910,129,13,Suburbs,2025-04-08 21:14:54,2025-04-08 22:15:54,26.55,3.0
911,57,46,Uptown,2025-03-20 05:14:30,2025-03-20 05:31:30,53.63,2.0
912,282,21,Uptown,2025-04-05 14:07:30,2025-04-05 14:30:30,22.14,4.0
913,31,29,Suburbs,2025-03-30 15:23:39,2025-03-30 15:51:39,17.99,1.0
914,238,35,Westside,2025-03-15 04:06:42,2025-03-15 04:42:42,37.58,3.0
915,10,47,Eastside,2025-04-01 18:52:35,2025-04-01 19:12:35,61.43,4.0
916,268,4,Westside,2025-03-18 00:12:10,2025-03-18 01:12:10,70.08,3.0
917,254,18,Uptown,2025-03-30 07:58:15,2025-03-30 08:47:15,62.99,1.0
918,274,33,Uptown,2025-03-17 01:23:11,2025-03-17 02:46:11,24.7,2.0
919,256,47,Westside,2025-03-23 09:39:40,2025-03-23 10:45:40,95.0,1.0
920,212,13,Eastside,2025-03-16 08:27:49,2025-03-16 09:16:49,97.79,1.0
921,172,7,Eastside,2025-04-09 08:19:50,2025-04-09 08:44:50,93.79,1.0
922,218,19,Suburbs,2025-04-08 08:07:32,2025-04-08 08:46:32,118.58,2.0
923,8,2,Suburbs,2025-04-09 11:44:33,2025-04-09 12:34:33,117.51,2.0
924,16,21,Uptown,2025-04-09 05:19:39,2025-04-09 06:03:39,55.55,5.0
925,144,26,Uptown,2025-04-09 06:21:11,2025-04-09 07:45:11,91.62,3.0
926,166,48,Westside,2025-04-08 07:06:56,2025-04-08 08:11:56,95.25,2.0
927,165,43,Eastside,2025-04-08 19:04:24,2025-04-08 19:48:24,112.28,5.0
928,151,45,Uptown,2025-03-26 00:09:48,2025-03-26 01:00:48,57.07,3.0
929,274,27,Uptown,2025-03-30 22:47:32,2025-03-30 23:13:32,59.86,1.0
930,150,39,Downtown,2025-04-01 12:37:46,2025-04-01 13:32:46,53.13,
931,106,1,Eastside,2025-03-28 22:53:23,2025-03-29 00:04:23,112.18,2.0
932,4,31,Eastside,2025-03-29 11:27:27,2025-03-29 11:52:27,55.99,4.0
933,159,37,Eastside,2025-03-21 15:04:26,2025-03-21 16:13:26,19.22,2.0
934,76,44,Uptown,2025-04-06 12:14:12,2025-04-06 13:28:12,42.91,3.0
935,69,26,Westside,2025-03-24 19:49:54,2025-03-24 20:35:54,25.8,1.0
936,88,50,Eastside,2025-03-23 23:23:03,2025-03-23 23:50:03,59.16,4.0
937,152,2,Eastside,2025-03-26 02:43:03,2025-03-26 03:52:03,16.28,2.0
938,9,31,Downtown,2025-03-28 14:19:01,2025-03-28 15:10:01,43.97,
939,22,37,Uptown,2025-03-11 19:05:51,2025-03-11 20:23:51,55.77,3.0
940,247,6,Downtown,2025-03-26 02:45:38,2025-03-26 03:54:38,74.79,4.0
